"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x780551700432117760","x1433224467744845825",2021-09-02 00:25:15,"StarTrek_Lt","Twitter ""friends"" == ""followers"",
I have to remember that, 
the 2 are different to me","Twitter Web App",85,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433224467744845825","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433220105098301442",2021-09-02 00:07:55,"StarTrek_Lt","@Imy3648 hey, i actually worked in both! SpaCy (Python and R wrapper {spacyr} is really nice (website has tutorials). For R Silge &amp; Robinson's book is good, Tidytext pkg is super helpful, check out GitHub for NLP resources.
https://t.co/0YQTYEgh4F","Twitter Web App",242,"x1433211728490385409","x1311374942496157696","Imy3648",FALSE,FALSE,2,0,,,,,"github.com/EmilHvitfeldt/…","https://t.co/0YQTYEgh4F","https://github.com/EmilHvitfeldt/R-text-data",,,,,,,,,"x1311374942496157696","Imy3648","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433220105098301442","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433185958661292033",2021-09-01 21:52:14,"StarTrek_Lt","a tweet with media attachment https://t.co/l0jh4IZ6V5","rstats2twitter",29,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E-OzCNxVcAE5uQv.png","https://t.co/l0jh4IZ6V5","https://twitter.com/StarTrek_Lt/status/1433185958661292033/photo/1","photo","http://pbs.twimg.com/media/E-OzCNxVcAE5uQv.png","https://t.co/l0jh4IZ6V5","https://twitter.com/StarTrek_Lt/status/1433185958661292033/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433185958661292033","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433185275887321088",2021-09-01 21:49:31,"StarTrek_Lt","my 2nd rtweet #rstats from Rstudio","rstats2twitter",34,,,,FALSE,FALSE,0,1,,,"rstats",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433185275887321088","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433184972861423618",2021-09-01 21:48:19,"StarTrek_Lt","my first rtweet #rstats","rstats2twitter",23,,,,FALSE,FALSE,0,1,,,"rstats",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433184972861423618","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433181427919638531",2021-09-01 21:34:14,"StarTrek_Lt","@TaraSemperger it be so wonderful to be neighbours","Twitter Web App",35,"x1433179390037434376","x1068604589421862912","TaraSemperger",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1068604589421862912","TaraSemperger","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433181427919638531","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433170378629787648",2021-09-01 20:50:19,"StarTrek_Lt","today I learned that when working with the Twitter API, **keep those status IDs**, the only pain free way to time travel. 

#Rtweet #RStats #R","Twitter Web App",142,,,,FALSE,FALSE,0,1,,,"Rtweet RStats R",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433170378629787648","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433151503368433666",2021-09-01 19:35:19,"StarTrek_Lt","@CedScherer congrats on the 10437 followers! 
just 2084 more to catch up with Thomas Mock : )","Twitter Web App",81,"x1433139300846157828","x3092381638","CedScherer",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x3092381638","CedScherer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433151503368433666","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433132295402102785",2021-09-01 18:19:00,"StarTrek_Lt","the law in Texas is tweeted a lot behind birthday tweets for Jungkook. Griezmann is a football player i learned. https://t.co/tjBjlpi1Be","Twitter Web App",112,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E-OCCMsVcAAFpZz.jpg","https://t.co/tjBjlpi1Be","https://twitter.com/StarTrek_Lt/status/1433132295402102785/photo/1","photo","http://pbs.twimg.com/media/E-OCCMsVcAAFpZz.jpg","https://t.co/tjBjlpi1Be","https://twitter.com/StarTrek_Lt/status/1433132295402102785/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433132295402102785","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
"x780551700432117760","x1433130130222682117",2021-09-01 18:10:23,"StarTrek_Lt","@moriah_taylor58 i will watch, maybe you will inspire me again","Twitter Web App",45,"x1433129175225970692","x1354848762561224707","moriah_taylor58",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1354848762561224707","moriah_taylor58","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StarTrek_Lt/status/1433130130222682117","BHSci_, Python, R & Graphical Art 🦄🇨🇦🌈","Canada","🦄 Transgender non-binary 🌈  (they/them)
\\ BHSc, (Health Sci). Epi /PubHealth  \\ 
GitHub: PythonCoderUnicorn
R_LGBTQ: https://t.co/oy2A6Fpave","https://t.co/0qclZRsRxV",FALSE,322,313,7,7511,8171,2016-09-26 23:36:42,FALSE,"https://t.co/0qclZRsRxV","https://www.trans-can.ca",,"https://pbs.twimg.com/profile_banners/780551700432117760/1609685906","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1382362795803504645/w-fZj7qu_normal.jpg"
